Centralia_C01	Centralia_C02	Centralia_C03	Centralia_C04	Centralia_C05	Centralia_C06	Centralia_C07	Centralia_C08	Centralia_C09	Centralia_C10	Centralia_C11	Centralia_C12	Centralia_C13	Centralia_C14	Centralia_C15	Centralia_C16	Centralia_C17	Centralia_C18
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__	0.00030419	0.000204307	7.72E-05	4.09E-05	3.63E-05	4.54E-06	2.72E-05	5.45E-05	0.000118044	0.000213387	0.000181606	4.54E-06	0.000167986	4.54E-06	0.000635621	2.27E-05	0.000177066	0.000154365
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Buchnera	0	0	0	0	0	0	0	0	2.27E-05	0	0	0	0	0	0	0	3.18E-05	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Citrobacter	0	0	0	0	0	4.54E-06	0	0	0	0	4.54E-06	0	9.08E-06	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Enterobacter	0	0	0	0	0	0	0	0	0	0	0	9.08E-06	4.54E-06	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Erwinia	4.54E-06	1.82E-05	9.08E-06	4.54E-06	0	5.45E-05	2.27E-05	0	8.17E-05	1.36E-05	0.000127124	1.36E-05	4.54E-06	0	4.09E-05	0	4.54E-06	9.08E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Pantoea	0	0	0	0	0	0	0	0	4.54E-06	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Plesiomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54E-06	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Serratia	0	3.18E-05	9.08E-06	0	1.82E-05	9.08E-06	9.08E-06	0	0	0	9.08E-06	0	3.18E-05	1.36E-05	1.36E-05	0	1.36E-05	4.09E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Xenorhabdus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HOC36;f__;g__	0	0	0	0	0	0	0	0	0	0	0	0	1.82E-05	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HTCC2188;f__HTCC2089;g__	0.000485796	0.000535738	0.00029965	4.99E-05	0.00029511	2.27E-05	6.36E-05	0.001362045	0.000199767	7.72E-05	4.54E-05	6.81E-05	0.000245168	0.000108964	0.000181606	7.72E-05	0.001094176	0.000345051
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;Other;Other	0	0	1.36E-05	0	6.81E-05	4.09E-05	0	2.27E-05	0	0	1.36E-05	0	4.54E-06	0	0	0	1.82E-05	4.54E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__;g__	0.000549358	0.00030873	0.001657155	0.001734338	0.001784279	0.001920484	0.005035027	0.002165652	4.99E-05	4.54E-05	0.001430148	0.000108964	9.08E-06	0.000222467	3.63E-05	0.000476716	0.000771826	0.000880789
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;Other	1.36E-05	0.000131664	2.72E-05	2.72E-05	4.54E-05	9.08E-06	9.08E-05	4.54E-05	0	0	0	0	0	0	4.54E-06	1.82E-05	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__	0.003178106	0.001602673	0.005988459	0.002960178	0.004426647	0.003677522	0.004190559	0.002978339	0.002074849	0.000140745	0.001934104	0.002011287	0.000254248	0.000658322	0.00060384	0.001334804	0.001993126	0.002288236
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__Aquicella	0.00089441	0.000390453	0.002192893	0.000876249	0.000944351	0.000876249	0.000962512	0.001761579	0.000771826	0.000267869	0.001602673	0.001897783	0.000186146	0.000231548	0.001648075	6.36E-05	0.000526657	0.000717344
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__Coxiella	0	0	7.72E-05	1.82E-05	4.54E-06	7.72E-05	0	9.08E-06	0	0	3.18E-05	0	0	0	0	0	2.27E-05	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__Rickettsiella	9.53E-05	5.90E-05	0.000676482	7.26E-05	3.63E-05	0.000122584	0	1.36E-05	3.18E-05	0	0	0	0	0	0	0	4.54E-05	1.82E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;Other	2.72E-05	1.82E-05	6.81E-05	7.26E-05	3.18E-05	4.99E-05	0.000118044	0.000104423	4.99E-05	0	1.36E-05	9.08E-06	0	1.36E-05	9.08E-06	4.54E-06	4.09E-05	1.82E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__	5.90E-05	4.99E-05	0.000485796	0.000154365	0.000340511	0.000195226	0.000245168	0.00028603	4.09E-05	0	9.08E-05	0	2.72E-05	4.54E-06	4.54E-06	2.72E-05	0.000222467	0.000195226
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella	0.000204307	0.000140745	0.000345051	0.000163445	0.000195226	0.000240628	0.000576599	0.000481256	2.27E-05	1.36E-05	0.000127124	4.54E-06	1.82E-05	6.36E-05	3.63E-05	3.18E-05	0.000122584	0.000204307
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Tatlockia	0	1.82E-05	2.27E-05	0	2.27E-05	4.09E-05	3.18E-05	1.36E-05	2.72E-05	0	0	0	0	0	9.08E-06	0	2.27E-05	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;Other;Other	3.18E-05	0	1.82E-05	0	4.54E-06	4.54E-06	9.08E-06	0	4.54E-06	9.08E-06	0	9.08E-06	1.82E-05	4.54E-06	0	9.08E-06	0	3.63E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__;g__	9.08E-06	4.54E-05	3.18E-05	0	1.36E-05	4.54E-06	0	9.08E-06	2.27E-05	0	0	4.54E-06	4.54E-05	1.36E-05	0	1.36E-05	1.36E-05	3.18E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Crenotrichaceae;g__Crenothrix	0.000317811	0.000122584	0.000136205	1.36E-05	8.17E-05	2.27E-05	3.63E-05	3.18E-05	9.99E-05	9.53E-05	0	4.09E-05	0.00029057	5.90E-05	9.53E-05	4.54E-05	3.63E-05	0.000136205
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;Other	0.000413154	0.000526657	0.000245168	3.63E-05	0.000181606	6.81E-05	3.63E-05	4.54E-05	0.000267869	1.82E-05	2.72E-05	4.09E-05	0.006733044	9.08E-05	9.53E-05	0.000118044	5.90E-05	0.00029511
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__	0	0	0	0	0	0	0	0	0	0	0	0	0.000517577	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylobacter	0.000481256	0.00059476	0.000249708	4.09E-05	0.000385913	4.54E-05	3.63E-05	6.81E-05	0.000213387	5.90E-05	3.63E-05	7.72E-05	0.000322351	0.000158905	0.000154365	9.08E-05	3.18E-05	0.000358672
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylocaldum	0	0	0	0	0	0	0	0	0	0	0	0	0.000376833	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylomicrobium	0	1.36E-05	1.36E-05	0	0	0	0	4.54E-06	0	0	4.54E-06	0	9.08E-06	0	0	9.08E-06	0	9.08E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylomonas	0.000154365	0.000131664	8.17E-05	9.08E-06	4.54E-05	4.54E-06	1.36E-05	1.36E-05	4.99E-05	3.18E-05	4.54E-06	1.36E-05	5.90E-05	2.72E-05	2.72E-05	2.72E-05	1.36E-05	5.90E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;Other;Other	0	0	0	0	0	0	0	9.08E-06	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	9.08E-06	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;Other	0	0	0	0	0	0	0	0	9.08E-06	0	0	0	0	0	0	0	0	4.54E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__	0	4.54E-06	0	0	0	0	0	0	9.08E-06	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Candidatus Portiera	0	0	0	4.54E-06	0	0	0	0	1.82E-05	4.54E-06	0	0	0	0	0	4.54E-05	1.36E-05	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Halomonas	0.000108964	0.001525491	0.000195226	0	0.000113504	4.54E-06	1.82E-05	9.08E-06	5.90E-05	4.09E-05	4.54E-06	6.81E-05	6.36E-05	9.08E-05	4.09E-05	3.63E-05	4.54E-06	0.000276949
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Kushneria	0	9.08E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__	2.27E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Saccharospirillum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54E-06	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PYR10d3;f__;g__	0	0	0	0	4.54E-06	0	2.27E-05	4.54E-06	0	0	1.36E-05	0	4.09E-05	0	0	4.54E-06	4.54E-06	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Aggregatibacter	9.08E-06	0	0	0	0	0	0	0	0	9.08E-06	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus	4.54E-05	0.000122584	8.17E-05	0	1.36E-05	9.08E-06	1.36E-05	0	2.27E-05	1.82E-05	9.08E-06	1.36E-05	0	4.54E-06	2.72E-05	0	0	6.81E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;Other;Other	0	4.54E-06	0	0	0	0	0	4.54E-06	0	0	0	0	0	0	0	0	0	4.54E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__	9.08E-06	0	9.08E-06	9.08E-06	0	0	2.72E-05	0	2.72E-05	2.27E-05	0	0	2.27E-05	4.54E-06	0	0	0	1.36E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	3.18E-05	0.000127124	9.08E-06	1.36E-05	2.27E-05	9.08E-06	9.08E-06	9.08E-06	4.09E-05	1.82E-05	0	2.27E-05	4.99E-05	0	0	0	0.000104423	5.90E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella	1.82E-05	0	4.54E-06	0	2.27E-05	1.36E-05	0	0	4.54E-06	4.54E-06	0	0	0	0	0	9.08E-06	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Perlucidibaca	2.27E-05	0	1.82E-05	1.36E-05	3.63E-05	0	0.000172526	0	0	9.08E-06	2.72E-05	0	9.08E-06	0	0	0	3.18E-05	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter	0	9.08E-06	0	0	0	0	0	0	4.54E-06	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;Other	3.63E-05	0	0	9.08E-06	4.54E-06	0	0	1.82E-05	0	0	0	9.08E-06	2.27E-05	0	4.09E-05	0	4.54E-06	9.08E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__	3.63E-05	2.27E-05	3.18E-05	4.54E-06	3.18E-05	4.54E-06	2.72E-05	3.18E-05	3.18E-05	4.54E-06	2.27E-05	0	2.27E-05	4.54E-06	4.54E-06	9.08E-06	9.08E-06	1.82E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	0.001107797	0.000481256	0.000281489	0.000508497	0.000163445	9.08E-05	0.002451681	0.002074849	0.000245168	9.08E-05	8.63E-05	0.000113504	0.000444935	0.000181606	0.000231548	0.000118044	0.000758205	0.000526657
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__RCP1-48;f__;g__	0	9.08E-06	0	0	0	0	0	4.54E-06	0	0	0	0	0	2.27E-05	0	1.82E-05	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiohalorhabdales;f__;g__	0	2.72E-05	0	0	2.72E-05	0	0	0	0	0	0	0	4.09E-05	4.54E-06	0	9.08E-06	0	4.54E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiohalorhabdales;f__Thiohalorhabdaceae;g__	2.27E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;Other;Other	1.36E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae;g__	0.003205346	0.002796733	0.001979506	0.000376833	0.001620834	0.00089895	0.000440395	0.004608253	0.001239461	0.00060384	0.000340511	0.000440395	0.004022574	0.00088987	0.001007913	0.000640161	0.001993126	0.002074849
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__	4.54E-06	4.99E-05	9.08E-06	0	4.54E-06	0	0	1.36E-05	9.08E-06	9.08E-06	0	0	1.36E-05	0	0	0	4.54E-06	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Salinivibrio	0	0	0	0	0	0	0	0	1.36E-05	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio	0	0	0	0	0	0	0	0	4.54E-06	0	0	0	9.08E-06	0	0	0	0	2.27E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;Other	0	0	4.54E-05	0	0	9.08E-06	0	4.99E-05	0	0	7.26E-05	0	1.82E-05	4.54E-06	2.72E-05	2.27E-05	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__	0.022900521	0.02858479	0.02018097	0.020703088	0.029352075	0.023994697	0.013911022	0.009838507	0.009684142	0.001825141	0.023799471	0.002456222	0.004676355	0.003386953	0.00483072	0.009416273	0.011018946	0.026950335
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__Alkanibacter	0	0	0	0	0	0	0	0	9.08E-06	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__Hydrocarboniphaga	0	0	0	0	0	0	0	0	0	0	0	0	4.54E-06	0	0	1.36E-05	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__Nevskia	5.90E-05	0.000499417	0.000167986	0.000108964	0.000118044	0.000340511	0.00030873	1.36E-05	2.72E-05	0	0.000281489	0.000131664	2.72E-05	5.90E-05	0.000149825	0.000726424	5.90E-05	3.18E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__Steroidobacter	0.002438061	0.002020367	0.001085096	0.000335971	0.000953432	0.000367752	0.000526657	0.003868209	0.000944351	0.000458555	0.000222467	0.000435854	0.004472049	0.000835388	0.000962512	0.00060838	0.002133871	0.001648075
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;Other	0.000426774	0.000140745	5.45E-05	1.82E-05	4.54E-06	4.54E-05	0.002306397	9.08E-06	9.99E-05	0.00029057	0.001421067	4.54E-05	2.72E-05	0.000108964	5.45E-05	0.000394993	3.63E-05	2.72E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__	0.005638867	0.001657155	0.001598133	0.00121676	0.00059022	0.002542484	0.003736544	0.000971592	0.001997666	0.007187059	0.004126997	0.002633287	0.002256455	0.00118952	0.003573099	0.002814894	0.003128164	0.003228047
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Aquimonas	0	0	0	0	0	0	0	4.54E-06	0	0	0	0	0	0	0	0	4.54E-06	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas	4.54E-06	0	4.54E-06	0	1.36E-05	0	0	0	0	1.36E-05	0	0	3.63E-05	0	1.36E-05	0	1.36E-05	1.36E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Dokdonella	9.53E-05	4.09E-05	8.17E-05	1.82E-05	0	3.18E-05	1.36E-05	0.000122584	1.36E-05	3.18E-05	2.72E-05	2.72E-05	2.72E-05	0	1.36E-05	0	0.000558439	4.09E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Dyella	0	0	0	0	0	0	1.36E-05	0	4.54E-06	2.27E-05	0.000136205	6.81E-05	0	4.09E-05	1.36E-05	2.27E-05	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Ignatzschineria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.08E-06	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteibacter	9.08E-06	0	9.08E-06	0	0	0	2.72E-05	3.63E-05	4.54E-06	4.54E-06	2.27E-05	0	0	0	0	4.54E-06	5.45E-05	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteimonas	8.17E-05	4.99E-05	1.36E-05	0	0	9.08E-06	0	0	3.18E-05	0	0	0	1.82E-05	9.08E-06	2.72E-05	0	6.36E-05	3.18E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter	4.54E-05	9.53E-05	3.18E-05	0	7.26E-05	9.08E-06	0	2.72E-05	0	0	9.08E-06	0	0.000118044	2.27E-05	1.82E-05	1.36E-05	0.000326891	2.72E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Rhodanobacter	4.54E-06	5.90E-05	0	0	0	0	3.18E-05	0	0.001543651	2.27E-05	4.54E-05	0	0	0	4.54E-06	4.54E-06	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas	0	0	1.82E-05	0	0	0	0	9.08E-06	0	9.08E-06	0	0	5.90E-05	0	0.000104423	0	1.82E-05	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Xanthomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54E-06	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__[Marinicellales];f__[Marinicellaceae];g__	0	2.72E-05	0	0	9.08E-06	4.54E-06	9.08E-06	4.54E-06	2.27E-05	1.36E-05	0	9.08E-06	7.72E-05	9.08E-06	2.27E-05	4.99E-05	4.54E-06	3.18E-05
k__Bacteria;p__Proteobacteria;c__TA18;o__CV90;f__;g__	1.82E-05	4.54E-06	4.54E-06	0	0	0	9.08E-06	7.26E-05	0	1.82E-05	0	0	2.72E-05	1.36E-05	0	9.08E-06	0.000136205	0
k__Bacteria;p__Proteobacteria;c__TA18;o__PHOS-HD29;f__;g__	3.18E-05	9.08E-06	2.72E-05	4.99E-05	2.72E-05	2.72E-05	1.36E-05	0.000186146	1.82E-05	0	0.000104423	0	3.18E-05	7.72E-05	4.54E-06	9.08E-06	0.000249708	0.000127124
k__Bacteria;p__Proteobacteria;c__Zetaproteobacteria;o__Mariprofundales;f__Mariprofundaceae;g__	0	0	0	0	0	0	0	0	0	0	4.54E-06	0	0	0	0	0	0	0
k__Bacteria;p__SAR406;c__AB16;o__ZA3648c;f__5bav_B4;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.08E-06	0	0	0
k__Bacteria;p__SBR1093;c__;o__;f__;g__	0	0	7.26E-05	0	4.54E-06	0.000190686	0	0	0	0.000399533	2.72E-05	5.45E-05	0.006233627	0.002660528	0.004862502	0.002851215	0	0
k__Bacteria;p__SC4;c__;o__;f__;g__	3.18E-05	0	9.08E-06	0	9.08E-06	0	0	4.54E-06	2.27E-05	1.36E-05	0	0	9.08E-06	2.27E-05	0	9.08E-06	0	2.27E-05
k__Bacteria;p__SR1;c__;o__;f__;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54E-06	0
k__Bacteria;p__Spirochaetes;c__GN05;o__;f__;g__	0	0	0	0	0	0	0	1.36E-05	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Spirochaetes;c__GN05;o__SBYZ_6080;f__;g__	4.54E-06	0	0	0	4.54E-06	0	0	0	0	1.82E-05	0	0	1.36E-05	0	1.36E-05	4.54E-06	0	1.36E-05
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__M2PT2-76;f__;g__	0	0	0	0	0	0	0	0	0	0	0	0	1.82E-05	0	0	0	0	3.63E-05
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Sphaerochaetales;f__Sphaerochaetaceae;g__	0	0	0	0	0	0	3.18E-05	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae;Other	3.63E-05	3.63E-05	2.72E-05	4.54E-06	3.18E-05	1.36E-05	4.54E-06	9.08E-06	1.36E-05	4.09E-05	4.54E-06	1.36E-05	1.36E-05	4.54E-06	4.54E-06	1.82E-05	9.08E-06	1.82E-05
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae;g__	0.000204307	0.000254248	0.000145285	0.00180698	0.000245168	9.08E-06	2.72E-05	0.000417694	8.63E-05	7.72E-05	1.82E-05	3.18E-05	0.000263329	3.63E-05	0.000217927	7.26E-05	0.00030873	0.000181606
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae;g__HAW-RM37	5.90E-05	4.54E-06	0	0	0	0	0	0	4.54E-06	0	9.08E-06	0	0	0	9.08E-06	0	0	1.36E-05
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae;g__Spirochaeta	0.000145285	0	0.000372292	0.001461929	0.000440395	0.000644701	0.001085096	0.000163445	0.000104423	4.54E-06	0.000331431	1.36E-05	0	0	0.000417694	1.82E-05	8.17E-05	4.54E-06
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae;g__Treponema	5.90E-05	0	0	2.72E-05	0	0	0	4.54E-06	4.54E-06	3.18E-05	0	9.08E-06	0	0	2.72E-05	2.27E-05	0	9.08E-06
k__Bacteria;p__Spirochaetes;c__[Brevinematae];o__[Brevinematales];f__;g__	0	3.63E-05	4.09E-05	0	0	0	9.08E-06	0	4.54E-06	0	0	4.54E-06	0	0	9.08E-06	3.18E-05	9.08E-06	9.08E-06
k__Bacteria;p__Spirochaetes;c__[Leptospirae];o__[Leptospirales];f__Leptospiraceae;g__Leptonema	2.27E-05	0	2.27E-05	1.82E-05	3.18E-05	9.08E-06	0	0.000118044	5.45E-05	1.82E-05	4.54E-06	0	2.72E-05	4.54E-06	2.27E-05	9.08E-06	4.54E-06	0
k__Bacteria;p__Spirochaetes;c__[Leptospirae];o__[Leptospirales];f__Leptospiraceae;g__Turneriella	1.36E-05	4.54E-06	0	0	0	0	0	8.17E-05	1.82E-05	0	0	0	1.82E-05	4.54E-06	1.36E-05	0	4.54E-05	0
k__Bacteria;p__Spirochaetes;c__[Leptospirae];o__[Leptospirales];f__Sediment-4;g__SJA-88	2.27E-05	2.27E-05	1.36E-05	0	2.72E-05	9.08E-06	0	0	2.27E-05	0	0	0	9.08E-06	1.36E-05	1.36E-05	9.08E-06	0	2.72E-05
k__Bacteria;p__TM6;c__SBRH58;o__;f__;g__	0	9.08E-06	0.001557272	7.72E-05	0.000199767	7.26E-05	0.001729797	9.53E-05	4.54E-06	0	0.000363212	6.36E-05	2.72E-05	9.08E-06	1.36E-05	0	0.000108964	2.72E-05
k__Bacteria;p__TM6;c__SJA-4;o__;f__;g__	0.005257495	0.000581139	0.005602546	0.001757038	0.004794399	0.003668442	0.008562724	0.003291609	0.00060838	9.08E-05	0.001738878	0.000435854	0.000735504	0.000408614	0.001952265	0.003368792	0.001330264	0.002542484
k__Bacteria;p__TM6;c__SJA-4;o__S1198;f__;g__	3.18E-05	0	0	4.54E-05	4.99E-05	0	4.09E-05	1.82E-05	0	0	0	4.54E-06	0	0	0	0	4.54E-06	4.09E-05
k__Bacteria;p__TM6;c__SJA-4;o__YJF2-48;f__;g__	0	0	0	9.08E-06	0	4.54E-06	0	0	0	0	0	0	0	0	0	0	0	0
